DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
831,19550202,   34,     ,
831,19550203,   55,     ,
831,19550204,   82,     ,
831,19550205,  118,     ,
831,19550206,   11,     ,
831,19550207,    8,     ,
831,19550208,   75,     ,
831,19550209,    0,     ,
831,19550210,   85,     ,
831,19550211,    2,     ,
831,19550212,    4,     ,
831,19550213,   84,     ,
831,19550214,    0,     ,
831,19550215,   25,     ,
831,19550216,    0,     ,
831,19550217,   70,     ,
831,19550218,    0,     ,
831,19550219,   21,     ,
831,19550220,    0,     ,
831,19550221,    4,     ,
831,19550222,    2,     ,
831,19550223,    0,     ,
831,19550224,   15,     ,
831,19550225,   11,     ,
831,19550226,    0,     ,
831,19550227,    0,     ,
831,19550228,    0,     ,
831,19550301,    0,     ,
831,19550302,    0,     ,
831,19550303,    0,     ,
831,19550304,    0,     ,
831,19550305,   20,     ,
831,19550306,   32,     ,
831,19550307,   20,     ,
831,19550308,    4,     ,
831,19550309,    0,     ,
831,19550310,    0,     ,
831,19550311,    0,     ,
831,19550312,    0,     ,
831,19550313,    0,     ,
831,19550314,    2,     ,
831,19550315,    1,     ,
831,19550316,    0,     ,
831,19550317,   32,     ,
831,19550318,   13,     ,
831,19550319,   32,     ,
831,19550320,   46,     ,
831,19550321,    0,     ,
831,19550322,    0,     ,
831,19550323,   20,     ,
831,19550324,  106,     ,
831,19550325,    0,     ,
831,19550326,   16,     ,
831,19550327,   90,     ,
831,19550328,    0,     ,
831,19550329,    0,     ,
831,19550330,   14,     ,
831,19550331,    0,     ,
831,19550401,    1,     ,
831,19550402,    3,     ,
831,19550403,    0,     ,
831,19550404,   35,     ,
831,19550405,    2,     ,
831,19550406,    0,     ,
831,19550407,   20,     ,
831,19550408,    6,     ,
831,19550409,   58,     ,
831,19550410,    1,     ,
831,19550411,   61,     ,
831,19550412,    0,     ,
831,19550413,    0,     ,
831,19550414,    0,     ,
831,19550415,    0,     ,
831,19550416,    0,     ,
831,19550417,    0,     ,
831,19550418,    0,     ,
831,19550419,    0,     ,
831,19550420,    0,     ,
831,19550421,    0,     ,
831,19550422,    0,     ,
831,19550423,    0,     ,
831,19550424,    9,     ,
831,19550425,    0,     ,
831,19550426,    0,     ,
831,19550427,    0,     ,
831,19550428,    0,     ,
831,19550429,    0,     ,
831,19550430,    0,     ,
831,19550501,   52,     ,
831,19550502,   15,     ,
831,19550503,    9,     ,
831,19550504,   33,     ,
831,19550505,    3,     ,
831,19550506,   74,     ,
831,19550507,   75,     ,
831,19550508,    0,     ,
831,19550509,    0,     ,
831,19550510,    9,     ,
831,19550511,   33,     ,
831,19550512,    0,     ,
831,19550513,    2,     ,
831,19550514,   39,     ,
831,19550515,   49,     ,
831,19550516,    5,     ,
831,19550517,  137,     ,
831,19550518,  153,     ,
831,19550519,   20,     ,
831,19550520,   37,     ,
831,19550521,    7,     ,
831,19550522,   11,     ,
831,19550523,    0,     ,
831,19550524,    8,     ,
831,19550525,    0,     ,
831,19550526,    0,     ,
831,19550527,    0,     ,
831,19550528,   50,     ,
831,19550529,    0,     ,
831,19550530,    0,     ,
831,19550531,    0,     ,
831,19550601,    0,     ,
831,19550602,    0,     ,
831,19550603,    0,     ,
831,19550604,    0,     ,
831,19550605,   62,     ,
831,19550606,    0,     ,
831,19550607,    0,     ,
831,19550608,  300,     ,
831,19550609,   50,     ,
831,19550610,    0,     ,
831,19550611,    0,     ,
831,19550612,    1,     ,
831,19550613,  102,     ,
831,19550614,    0,     ,
831,19550615,    0,     ,
831,19550616,   19,     ,
831,19550617,    0,     ,
831,19550618,    0,     ,
831,19550619,    0,     ,
831,19550620,   91,     ,
831,19550621,    0,     ,
831,19550622,    0,     ,
831,19550623,    0,     ,
831,19550624,    0,     ,
831,19550625,    0,     ,
831,19550626,    0,     ,
831,19550627,    0,     ,
831,19550628,    0,     ,
831,19550629,    0,     ,
831,19550630,   51,     ,
831,19550701,    0,     ,
831,19550702,    3,     ,
831,19550703,    0,     ,
831,19550704,   38,     ,
831,19550705,   14,     ,
831,19550706,    2,     ,
831,19550707,    0,     ,
831,19550708,    3,     ,
831,19550709,    0,     ,
831,19550710,    0,     ,
831,19550711,    0,     ,
831,19550712,    0,     ,
831,19550713,  167,     ,
831,19550714,    0,     ,
831,19550715,    0,     ,
831,19550716,    0,     ,
831,19550717,    0,     ,
831,19550718,    0,     ,
831,19550719,   35,     ,
831,19550720,    0,     ,
831,19550721,    0,     ,
831,19550722,    0,     ,
831,19550723,    2,     ,
831,19550724,    3,     ,
831,19550725,    0,     ,
831,19550726,    0,     ,
831,19550727,    0,     ,
831,19550728,    0,     ,
831,19550729,    0,     ,
831,19550730,    0,     ,
831,19550731,    0,     ,
831,19550801,    0,     ,
831,19550802,    0,     ,
831,19550803,   80,     ,
831,19550804,   89,     ,
831,19550805,    6,     ,
831,19550806,    0,     ,
831,19550807,    0,     ,
831,19550808,  129,     ,
831,19550809,   46,     ,
831,19550810,   24,     ,
831,19550811,    0,     ,
831,19550812,    0,     ,
831,19550813,   70,     ,
831,19550814,   34,     ,
831,19550815,   20,     ,
831,19550816,    0,     ,
831,19550817,    0,     ,
831,19550818,    0,     ,
831,19550819,    0,     ,
831,19550820,    0,     ,
831,19550821,    0,     ,
831,19550822,    0,     ,
831,19550823,    0,     ,
831,19550824,    0,     ,
831,19550825,    0,     ,
831,19550826,   22,     ,
831,19550827,   27,     ,
831,19550828,    2,     ,
831,19550829,   32,     ,
831,19550830,    0,     ,
831,19550831,    0,     ,
831,19550901,    0,     ,
831,19550902,    0,     ,
831,19550903,    0,     ,
831,19550904,    0,     ,
831,19550905,    0,     ,
831,19550906,   58,     ,
831,19550907,    2,     ,
831,19550908,   26,     ,
831,19550909,    3,     ,
831,19550910,    5,     ,
831,19550911,    0,     ,
831,19550912,    0,     ,
831,19550913,  168,     ,
831,19550914,   90,     ,
831,19550915,   68,     ,
831,19550916,   77,     ,
831,19550917,  195,     ,
831,19550918,    0,     ,
831,19550919,    0,     ,
831,19550920,    0,     ,
831,19550921,    0,     ,
831,19550922,    0,     ,
831,19550923,    0,     ,
831,19550924,    0,     ,
831,19550925,    0,     ,
831,19550926,   40,     ,
831,19550927,    0,     ,
831,19550928,   58,     ,
831,19550929,    6,     ,
831,19550930,    0,     ,
831,19551001,    0,     ,
831,19551002,    0,     ,
831,19551003,    0,     ,
831,19551004,    0,     ,
831,19551005,   13,     ,
831,19551006,   81,     ,
831,19551007,  282,     ,
831,19551008,   37,     ,
831,19551009,    5,     ,
831,19551010,    0,     ,
831,19551011,    0,     ,
831,19551012,    0,     ,
831,19551013,    0,     ,
831,19551014,    0,     ,
831,19551015,    0,     ,
831,19551016,   20,     ,
831,19551017,   62,     ,
831,19551018,    0,     ,
831,19551019,   20,     ,
831,19551020,    0,     ,
831,19551021,    1,     ,
831,19551022,   65,     ,
831,19551023,    0,     ,
831,19551024,    7,     ,
831,19551025,   17,     ,
831,19551026,    0,     ,
831,19551027,   68,     ,
831,19551028,   60,     ,
831,19551029,   95,     ,
831,19551030,    0,     ,
831,19551031,    0,     ,
831,19551101,    0,     ,
831,19551102,    0,     ,
831,19551103,    0,     ,
831,19551104,    5,     ,
831,19551105,   29,     ,
831,19551106,    0,     ,
831,19551107,    0,     ,
831,19551108,    0,     ,
831,19551109,   85,     ,
831,19551110,   10,     ,
831,19551111,    0,     ,
831,19551112,    0,     ,
831,19551113,    0,     ,
831,19551114,    0,     ,
831,19551115,    4,     ,
831,19551116,    5,     ,
831,19551117,    0,     ,
831,19551118,    0,     ,
831,19551119,    6,     ,
831,19551120,    1,     ,
831,19551121,   20,     ,
831,19551122,    2,     ,
831,19551123,    0,     ,
831,19551124,   35,     ,
831,19551125,   19,     ,
831,19551126,    0,     ,
831,19551127,    1,     ,
831,19551128,    0,     ,
831,19551129,    0,     ,
831,19551130,    0,     ,
831,19551201,    0,     ,
831,19551202,    0,     ,
831,19551203,    0,     ,
831,19551204,   65,     ,
831,19551205,    0,     ,
831,19551206,    3,     ,
831,19551207,    1,     ,
831,19551208,    1,     ,
831,19551209,    0,     ,
831,19551210,   64,     ,
831,19551211,   34,     ,
831,19551212,    0,     ,
831,19551213,    0,     ,
831,19551214,    8,     ,
831,19551215,   89,     ,
831,19551216,   76,     ,
831,19551217,   41,     ,
831,19551218,   40,     ,
831,19551219,    1,     ,
831,19551220,    0,     ,
831,19551221,    0,     ,
831,19551222,    0,     ,
831,19551223,   10,     ,
831,19551224,   21,     ,
831,19551225,   11,     ,
831,19551226,   14,     ,
831,19551227,   77,     ,
831,19551228,   85,     ,
831,19551229,    5,     ,
831,19551230,    7,     ,
831,19551231,    0,     ,
831,19560101,   55,    0,
831,19560102,  110,    0,
831,19560103,    0,    0,
831,19560104,    0,    0,
831,19560105,    0,    0,
831,19560106,    0,    0,
831,19560107,    2,    0,
831,19560108,   62,    8,
831,19560109,   43,    8,
831,19560110,   21,    8,
831,19560111,   62,    0,
831,19560112,   29,    0,
831,19560113,   19,    0,
831,19560114,    0,    0,
831,19560115,    6,    0,
831,19560116,   20,    0,
831,19560117,    0,    0,
831,19560118,    7,    0,
831,19560119,   43,    0,
831,19560120,    3,    0,
831,19560121,   55,    0,
831,19560122,   75,    0,
831,19560123,   26,    0,
831,19560124,  127,    0,
831,19560125,    4,  997,
831,19560126,    0,    0,
831,19560127,  150,    0,
831,19560128,    0,    0,
831,19560129,   79,    0,
831,19560130,  101,    0,
831,19560131,    0,    0,
831,19560201,    0,    0,
831,19560202,    0,    0,
831,19560203,    0,    0,
831,19560204,    2,  997,
831,19560205,   24,    8,
831,19560206,   84,    8,
831,19560207,    0,    8,
831,19560208,    5,    8,
831,19560209,    2,    8,
831,19560210,   15,    8,
831,19560211,    1,    8,
831,19560212,    0,    8,
831,19560213,   90,   23,
831,19560214,    0,   15,
831,19560215,   43,   15,
831,19560216,    5,   15,
831,19560217,    0,   15,
831,19560218,    3,   15,
831,19560219,    0,   15,
831,19560220,    6,   15,
831,19560221,    0,   15,
831,19560222,    0,   15,
831,19560223,    0,   15,
831,19560224,    0,   15,
831,19560225,    0,   15,
831,19560226,    0,   15,
831,19560227,    0,   15,
831,19560228,    0,    8,
831,19560229,   16,    0,
831,19560301,   56,    0,
831,19560302,   20,    0,
831,19560303,  175,    0,
831,19560304,  127,    0,
831,19560305,   22,    0,
831,19560306,    2,    0,
831,19560307,   35,    0,
831,19560308,    0,    0,
831,19560309,    0,    0,
831,19560310,    0,    0,
831,19560311,    0,    0,
831,19560312,    0,    0,
831,19560313,    0,    0,
831,19560314,    0,    0,
831,19560315,    8,    0,
831,19560316,    5,    0,
831,19560317,    0,    0,
831,19560318,    0,    0,
831,19560319,    0,    0,
831,19560320,   19,    0,
831,19560321,   16,    0,
831,19560322,    0,    0,
831,19560323,    0,    0,
831,19560324,    0,    0,
831,19560325,    0,    0,
831,19560326,    0,    0,
831,19560327,    0,    0,
831,19560328,    0,    0,
831,19560329,    0,    0,
831,19560330,    0,    0,
831,19560331,    5,    0,
831,19560401,    0,    0,
831,19560402,    0,    0,
831,19560403,    0,    0,
831,19560404,    7,    0,
831,19560405,   25,    0,
831,19560406,   30,    0,
831,19560407,    5,    0,
831,19560408,    2,    0,
831,19560409,    0,    0,
831,19560410,    0,    0,
831,19560411,   17,    0,
831,19560412,    6,    0,
831,19560413,   90,    0,
831,19560414,  105,    0,
831,19560415,   85,    0,
831,19560416,    0,    0,
831,19560417,    2,    0,
831,19560418,    1,    0,
831,19560419,    0,    0,
831,19560420,    0,    0,
831,19560421,    0,    0,
831,19560422,    0,    0,
831,19560423,    0,    0,
831,19560424,    0,    0,
831,19560425,    0,    0,
831,19560426,    0,    0,
831,19560427,    6,    0,
831,19560428,    0,    0,
831,19560429,    0,    0,
831,19560430,   17,    0,
831,19560501,   15,    0,
831,19560502,    0,    0,
831,19560503,    0,    0,
831,19560504,    0,    0,
831,19560505,    0,    0,
831,19560506,    0,    0,
831,19560507,    0,    0,
831,19560508,    0,    0,
831,19560509,    0,    0,
831,19560510,   18,    0,
831,19560511,   43,    0,
831,19560512,   57,    0,
831,19560513,    0,    0,
831,19560514,    0,    0,
831,19560515,    0,    0,
831,19560516,    0,    0,
831,19560517,   40,    0,
831,19560518,    2,    0,
831,19560519,    0,    0,
831,19560520,    2,    0,
831,19560521,    0,    0,
831,19560522,    0,    0,
831,19560523,    0,    0,
831,19560524,    0,    0,
831,19560525,  124,    0,
831,19560526,   74,    0,
831,19560527,    0,    0,
831,19560528,    0,    0,
831,19560529,   11,    0,
831,19560530,   40,    0,
831,19560531,    0,    0,
831,19560601,   31,    0,
831,19560602,    0,    0,
831,19560603,    0,    0,
831,19560604,    3,    0,
831,19560605,   48,    0,
831,19560606,    0,    0,
831,19560607,    0,    0,
831,19560608,    0,    0,
831,19560609,   76,    0,
831,19560610,   94,    0,
831,19560611,   76,    0,
831,19560612,  130,    0,
831,19560613,   11,    0,
831,19560614,    0,    0,
831,19560615,   33,    0,
831,19560616,   37,    0,
831,19560617,   50,    0,
831,19560618,   60,    0,
831,19560619,    0,    0,
831,19560620,   54,    0,
831,19560621,    0,    0,
831,19560622,    0,    0,
831,19560623,    0,    0,
831,19560624,    0,    0,
831,19560625,    9,    0,
831,19560626,    0,    0,
831,19560627,    0,    0,
831,19560628,    0,    0,
831,19560629,  110,    0,
831,19560630,   50,    0,
831,19560701,   12,    0,
831,19560702,   54,    0,
831,19560703,    2,    0,
831,19560704,   30,    0,
831,19560705,   22,    0,
831,19560706,   72,    0,
831,19560707,    0,    0,
831,19560708,    0,    0,
831,19560709,    0,    0,
831,19560710,  374,    0,
831,19560711,  201,    0,
831,19560712,    0,    0,
831,19560713,    1,    0,
831,19560714,    0,    0,
831,19560715,    6,    0,
831,19560716,   16,    0,
831,19560717,  128,    0,
831,19560718,    0,    0,
831,19560719,  147,    0,
831,19560720,   74,    0,
831,19560721,    0,    0,
831,19560722,  162,    0,
831,19560723,    0,    0,
831,19560724,   32,    0,
831,19560725,   20,    0,
831,19560726,    0,    0,
831,19560727,    0,    0,
831,19560728,    2,    0,
831,19560729,   42,    0,
831,19560730,   12,    0,
831,19560731,   23,    0,
831,19560801,   44,    0,
831,19560802,  103,    0,
831,19560803,  192,    0,
831,19560804,   18,    0,
831,19560805,    8,    0,
831,19560806,  242,    0,
831,19560807,    1,    0,
831,19560808,    0,    0,
831,19560809,    0,    0,
831,19560810,    0,    0,
831,19560811,    0,    0,
831,19560812,   44,    0,
831,19560813,   24,    0,
831,19560814,   12,    0,
831,19560815,    0,    0,
831,19560816,    3,    0,
831,19560817,    5,    0,
831,19560818,   15,    0,
831,19560819,   13,    0,
831,19560820,    2,    0,
831,19560821,    0,    0,
831,19560822,    9,    0,
831,19560823,    0,    0,
831,19560824,   32,    0,
831,19560825,  172,    0,
831,19560826,   22,    0,
831,19560827,    8,    0,
831,19560828,   69,    0,
831,19560829,   36,    0,
831,19560830,    6,    0,
831,19560831,   11,    0,
831,19560901,    9,    0,
831,19560902,    5,    0,
831,19560903,   27,    0,
831,19560904,    2,    0,
831,19560905,   75,    0,
831,19560906,   10,    0,
831,19560907,    2,    0,
831,19560908,   75,    0,
831,19560909,    0,    0,
831,19560910,    5,    0,
831,19560911,    0,    0,
831,19560912,  113,    0,
831,19560913,    7,    0,
831,19560914,   18,    0,
831,19560915,    0,    0,
831,19560916,    0,    0,
831,19560917,    0,    0,
831,19560918,    0,    0,
831,19560919,    0,    0,
831,19560920,    0,    0,
831,19560921,    0,    0,
831,19560922,    0,    0,
831,19560923,    0,    0,
831,19560924,    0,    0,
831,19560925,    0,    0,
831,19560926,    0,    0,
831,19560927,    6,    0,
831,19560928,    8,    0,
831,19560929,   90,    0,
831,19560930,    0,    0,
831,19561001,  162,    0,
831,19561002,  110,    0,
831,19561003,   10,    0,
831,19561004,   30,    0,
831,19561005,   62,    0,
831,19561006,  100,    0,
831,19561007,   41,    0,
831,19561008,   16,    0,
831,19561009,    0,    0,
831,19561010,    0,    0,
831,19561011,    0,    0,
831,19561012,    0,    0,
831,19561013,    0,    0,
831,19561014,    0,    0,
831,19561015,    0,    0,
831,19561016,    0,    0,
831,19561017,    0,    0,
831,19561018,  118,    0,
831,19561019,   82,    0,
831,19561020,    0,    0,
831,19561021,   29,    0,
831,19561022,    0,    0,
831,19561023,    0,    0,
831,19561024,    0,    0,
831,19561025,   27,    0,
831,19561026,  132,    0,
831,19561027,    0,    0,
831,19561028,   32,    0,
831,19561029,   30,    0,
831,19561030,  122,    0,
831,19561031,   22,    0,
831,19561101,    0,    0,
831,19561102,    1,    0,
831,19561103,   74,    0,
831,19561104,   45,    0,
831,19561105,   25,    0,
831,19561106,   45,    0,
831,19561107,    0,    0,
831,19561108,    0,    0,
831,19561109,    0,    0,
831,19561110,    9,    0,
831,19561111,   18,    0,
831,19561112,   28,    0,
831,19561113,    6,    0,
831,19561114,    0,    0,
831,19561115,   45,    0,
831,19561116,   10,    0,
831,19561117,    5,    0,
831,19561118,    0,    0,
831,19561119,    0,    0,
831,19561120,    0,    0,
831,19561121,    0,    0,
831,19561122,    0,    0,
831,19561123,    0,    0,
831,19561124,    0,    0,
831,19561125,    0,    0,
831,19561126,    8,    0,
831,19561127,  134,    0,
831,19561128,    5,    0,
831,19561129,   73,    0,
831,19561130,   20,    0,
831,19561201,    0,    0,
831,19561202,    0,    0,
831,19561203,    4,    0,
831,19561204,   30,    0,
831,19561205,    0,    0,
831,19561206,    4,    0,
831,19561207,    0,    0,
831,19561208,    0,    0,
831,19561209,    0,    0,
831,19561210,    0,    0,
831,19561211,    0,    0,
831,19561212,   76,    0,
831,19561213,   45,    0,
831,19561214,    0,    0,
831,19561215,   40,    0,
831,19561216,   40,    0,
831,19561217,   30,    0,
831,19561218,    0,    0,
831,19561219,    0,    0,
831,19561220,   42,    0,
831,19561221,   28,    0,
831,19561222,    0,    0,
831,19561223,    0,    0,
831,19561224,   14,  997,
831,19561225,    0,    0,
831,19561226,    0,    0,
831,19561227,   10,  997,
831,19561228,    0,    0,
831,19561229,   43,    0,
831,19561230,    0,    0,
